"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"KPNA2",14715.091637618,0.101696006982133,0.149635084670307,0.496222416573318,0.69386707592,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KLF6",9045.74346810613,0.084441912008055,0.117758917679914,0.496288572860116,0.693900401609551,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZC4H2",298.091148443824,-0.133969744265309,0.223413129841537,0.496476526284356,0.693900401609551,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF300",290.358481682328,-0.137072317487209,0.230696122268036,0.496434462555681,0.693900401609551,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NAA20",5602.1581642705,-0.0663989513156845,0.101650827611968,0.496372157039032,0.693900401609551,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105377203",31.5340700092522,0.12168901569874,0.196450361766085,0.496444230533305,0.693900401609551,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC101929609",83.1057981721778,0.102522098846972,0.160413432684029,0.496416771215609,0.693900401609551,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FAM184A",303.727282487887,0.136953653824438,0.229137863377672,0.496616812349259,0.693989176632756,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DIPK2A",1048.11187888766,0.10281849197482,0.160225214895569,0.49659338204262,0.693989176632756,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MAP2K2",5371.64279658741,0.0844576651498382,0.114655681008487,0.49665692250737,0.69399158813921,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOXL3",524.091393366065,0.100749264394041,0.157672987448295,0.49677849825592,0.694054188120472,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EXOC1",2178.25300374339,-0.0523079055323399,0.0781436146069629,0.496870795415999,0.694075869668645,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CABLES2",1477.88864986469,0.0882584167457179,0.13298295192741,0.496860990660209,0.694075869668645,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TSPAN5",2290.14128541317,-0.143154473164408,0.247331348459735,0.497027880333179,0.694188032168705,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC124901151",40.0979357787906,0.119209622323629,0.192062383289,0.496993845335538,0.694188032168705,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TECR",8027.95534608107,-0.0760345929629782,0.112706161505346,0.497100779089339,0.694236218595338,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HOXC12",434.84759565814,-0.160634531896879,0.390797388243275,0.497664252930813,0.694915793403545,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NPR3",575.583704182452,0.147590361127084,0.257428461251014,0.497759716361837,0.694995418319717,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF394",1175.52451152876,-0.0524318425755848,0.0785425202670978,0.497888438656166,0.695121464934631,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MADD",4555.02199256078,-0.0598000464099992,0.0985999929622301,0.498022106439237,0.695215448485282,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GABPB1",1780.34582039238,-0.167160864280535,0.0906266819035791,0.498104287000357,0.695261754726044,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"USP34",5296.49399152157,-0.0809011613012443,0.132622844741537,0.498226980018697,0.695325650230648,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DNAAF9",1221.85038078942,0.0834606694916011,0.125311361374397,0.498610026860184,0.695752819760139,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PSRC1",847.369453670111,0.0977421173866294,0.151841386981042,0.498710165031031,0.695785151922296,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TEFM",348.376349507164,-0.0748054232744199,0.113952669612593,0.498691460731741,0.695785151922296,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SRD5A1",1199.09859889161,0.100688334637704,0.155671518962807,0.498955178400743,0.696019568357799,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HNRNPA3P9",14.3074637318139,-0.112862427613962,0.180788080859322,0.498922533962155,0.696019568357799,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GSPT2",384.975325166891,-0.135317523282982,0.227506021428433,0.499147480777758,0.696227136737116,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LINC00886",64.8459862057034,0.128032675159178,0.211847418811793,0.499180994110798,0.696227136737116,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CD320",1707.94466877985,0.105131036525292,0.165271506772503,0.499294334875814,0.696277792098319,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PLXNB2",20429.792638323,-0.0801134712770105,0.123165166853574,0.499264642112661,0.696277792098319,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SMAD7",2427.23347867823,-0.0671522390932777,0.102766405822734,0.499413533136827,0.696360623635959,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SGSM2",3002.32991534005,-0.0938023997473914,0.142710401052474,0.499469279165438,0.696360623635959,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"IL1RAPL2",24.6770475641648,-0.291816640415889,0.318756708371152,0.499443865503091,0.696360623635959,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AAMP",7947.52391166348,0.0736491212531639,0.11267575686711,0.49960632054997,0.696443037631686,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF689",1666.22474858963,0.118400653806992,0.187465336082996,0.499578771956027,0.696443037631686,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CCDC149",1779.380017125,-0.0715925599149404,0.119228238612974,0.499643951389413,0.696443037631686,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SH2D3A",797.997000913433,-0.0904390090298268,0.137480499083528,0.499754415206292,0.696489618972463,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"C17orf100",133.991245573596,-0.0924168596766597,0.14380582738157,0.499731055860176,0.696489618972463,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SLC30A4",657.682007508454,-0.0996067609582888,0.161192025300252,0.49989347707388,0.696606404816893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DPH2",1489.21691706368,0.062391089686585,0.0937333188356176,0.500020372452775,0.696606404816893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NACA4P",13.8102830517311,-0.107457393537434,0.171123693832511,0.500003894272941,0.696606404816893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ADAM10",7293.80923375889,-0.0582212540399941,0.104621555021223,0.500148308696671,0.696716343419047,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TUBA4A",2262.82279117574,0.134871182198222,0.226969461499386,0.500240827406713,0.696772415464835,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FAM3C",1775.3107297071,-0.062266204496131,0.094878868690735,0.500265637452933,0.696772415464835,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HSD17B2",37.019845809083,-0.319764474750097,0.336906802314464,0.500340350705524,0.696822796237549,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"BANP",787.418023425541,-0.0641054835764585,0.0942920615993155,0.500434802891895,0.696900657497147,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EIF3EP3",12.5320363015221,0.121879364316934,0.199607110985209,0.500666516871601,0.697169641484793,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MATN1-AS1",83.1314710435954,0.091069284862133,0.142759264834143,0.500897305807498,0.697437296033851,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC122513141",1323.8861455201,0.0905986903757489,0.144154676163915,0.501010614503239,0.697541345311764,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TRMT2A",1537.2934220209,0.100484208626766,0.151401450756121,0.501166598879943,0.697651070815319,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CHPF",7839.39367856361,0.0899910421511862,0.137030639231172,0.501143926118169,0.697651070815319,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DKK2",219.126055707778,0.123561031662037,0.20320761172742,0.501389933574037,0.697854503388652,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HDLBP",44863.2321750155,-0.0562378409035013,0.100148654695885,0.501438505323293,0.697868383976995,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NLN",3005.39018069771,-0.0680233474891535,0.111448636700619,0.501553501703215,0.697920981358742,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ODAD2",66.5702340336017,-0.160751786520552,0.320815364434148,0.501807481097315,0.698211337366999,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TEKTIP1",73.8573440218463,0.112555119109698,0.181223093520639,0.501839398732531,0.698211337366999,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SNRK",1939.82476887365,0.0650206101571602,0.0982956237355761,0.502044601621528,0.698443089975163,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RIBC2",357.676965317343,0.112538736497017,0.181927045008387,0.502370606400832,0.698842853252831,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"OTUD7A",118.462204832252,-0.12088736935869,0.199192871147886,0.502431697570082,0.698874064630488,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MCU",1803.38572839305,-0.0782312247970371,0.121683819408031,0.502616623762816,0.699077510395547,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TERF1",2698.21598394429,-0.0738959643863849,0.11623375232424,0.502781985567639,0.699227866327269,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SENP3",496.569085717556,-0.0603771740793893,0.0919740643306866,0.502802073568629,0.699227866327269,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DMC1",97.2956082232429,-0.139696100250168,0.243612916548136,0.503058897945568,0.699531216340245,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ADAP1",207.691785495264,0.130308096546775,0.218757702188557,0.503198217250755,0.699617330659309,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PDZD2",1057.04067228423,-0.125127794971847,0.209263282530584,0.503194393060178,0.699617330659309,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CFAP418",488.815366818145,-0.084949426187038,0.134268782461406,0.503286838397072,0.699686738809617,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SMO",960.436571199035,-0.113537633610707,0.18744710586481,0.503343086993324,0.699711134310264,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MME",1005.4599482352,0.143339772522987,0.249535706508619,0.503396142201386,0.699731087183905,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FKBP4",24843.2473024802,-0.0903687166884428,0.139720597815158,0.503441924040088,0.699740927632595,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PI15",695.620040717864,0.0260723150109083,0.311362492908693,0.503708395641591,0.700057482758088,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PFKM",2728.28222977615,-0.0900521194253992,0.140817199785715,0.503808265641178,0.700142462935626,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"H2BC4",475.937821809895,-0.136797036814877,0.239078688470822,0.503871451277673,0.70017645370074,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"THBS1",35004.7442157139,-0.100628859355963,0.16659654343294,0.504033635141397,0.700347995954232,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SETDB2",1072.43073417347,0.0775460943924319,0.118914795472953,0.504411570930697,0.70076539925701,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TDRP",732.016176041604,-0.132015429156381,0.225418296853307,0.504450313679756,0.70076539925701,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KPNA5",604.169661951258,0.0936363603706884,0.148107936915151,0.504384194260957,0.70076539925701,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FLII",8778.05625768052,-0.0723000580988147,0.110089241043226,0.504585243259078,0.700867049124606,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SATB2-AS1",66.790099971965,-0.153936613282508,0.290986975284861,0.504601016507467,0.700867049124606,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NOX4",735.641088873247,0.127739022308478,0.208945637161074,0.504782769900634,0.701065638331807,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CBLB",2026.58889878568,-0.0635156508034863,0.094466577724455,0.505222775882326,0.701622842610988,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TNNT1",3125.35526245461,-0.155734111350076,0.305585937363309,0.505421592074276,0.701737243488167,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NUP62",5298.37191434813,-0.0583359141214435,0.0866623763614921,0.505381561715677,0.701737243488167,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DPH5-DT",236.512359137411,-0.0842358152937867,0.132178511448745,0.505408802338089,0.701737243488167,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DHX15",10899.4706708793,-0.0571012201170026,0.0898817080871989,0.505556759329819,0.70187101349022,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PRRG3",31.6103479849612,-0.589402901921899,0.291969614808815,0.505675718194667,0.701928367367338,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ADSS1",484.819027789497,-0.116094297203708,0.193045240533945,0.506044468681878,0.702386303836047,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GNG13",81.97040558046,0.782525873696926,0.424922207473891,0.506105366510597,0.702416905389698,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TXN2",4155.25723211941,-0.0618646857465802,0.0876917112660295,0.506258477320821,0.702575473592296,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"USP32",5718.01159243363,-0.108122315975844,0.175578636046958,0.506345313390053,0.702642049742279,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"VGF",49.201848027394,0.5896978653675,0.34846868320583,0.506442097810468,0.702722419678684,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"INO80B",15.2186530280175,-0.106727277919744,0.172732877562954,0.506591193478811,0.7028214225059,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"JTB",930.489631943476,-0.0864765485521947,0.140789349986213,0.506575029721757,0.7028214225059,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PPARA",711.93413183557,0.10571373494036,0.17031957694656,0.507095646965242,0.703467298176289,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CCN1",6970.98033135317,0.122410144075536,0.197140061063544,0.507216540668635,0.703527046819249,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105372165",20.8287762022348,0.147827919933953,0.269448429322862,0.507200655954666,0.703527046819249,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EFTUD2",7855.00001974984,-0.0581266976000203,0.102656324889817,0.507278031758613,0.703558362549534,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MCFD2",6666.9348633031,-0.0524640153090706,0.0930873224866284,0.507327705294831,0.703573284630708,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105371062",20.3917516225792,0.125583327580229,0.21196218245198,0.507446595806047,0.70368418869254,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ATP2A3",7729.31781588539,0.142512290631378,0.249478382355521,0.507579078576147,0.703747961833944,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EXOSC7",1174.4459785588,-0.0647950453776143,0.101621571331491,0.507593547028627,0.703747961833944,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"P4HA3",560.340049166188,0.118012264923137,0.198959764615739,0.507609356763078,0.703747961833944,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PSMC1P1",31.0488912011633,-0.0917479644463707,0.145658117838221,0.507789073727783,0.703889170666129,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AP4S1",600.216861941993,-0.0835932815097278,0.132302772227042,0.507900565280183,0.703989743963945,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"BIRC6",7811.63505664237,-0.0583979252726328,0.101269691359355,0.50815972153967,0.704294960938079,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105372253",10.025481820496,-0.146984086266692,0.271602305611659,0.508462415124591,0.704660467994221,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AP2S1",5322.25776680689,0.0654574723818993,0.0989290641964293,0.508607797798655,0.704807923982501,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF75A",2233.00361660992,0.0823617252496913,0.129086807546717,0.50877286233071,0.70498262959375,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF692",1881.65845708395,0.0853515658108536,0.128080315618266,0.508813635740841,0.704985097263729,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SAMTOR",693.244402465117,-0.0660629051441587,0.0988497866464098,0.508922182508426,0.705046478563555,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RAB1B",5878.36229553182,-0.0861927106288822,0.136858777569207,0.509041072863174,0.705046478563555,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"OSER1-DT",896.194066867438,-0.100889343468788,0.163580536313358,0.508966501784764,0.705046478563555,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF674",267.138291742862,-0.0552017135498026,0.0850787348612492,0.509052916546939,0.705046478563555,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SESN1",1481.38058624057,0.10298805065124,0.15846050689508,0.509228213915838,0.705117245902306,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF541",173.127106905924,-0.135176811684146,0.234965738194155,0.509218236667604,0.705117245902306,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ALDH8A1",52.3607580975775,-0.13393947177596,0.233892439766351,0.509260010895592,0.705117245902306,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PCYT1A",4709.58838618827,-0.0571915729964148,0.0880177909889126,0.50915813288721,0.705117245902306,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FTCDNL1",276.132220730568,0.118452236033012,0.196831013532081,0.509300911967294,0.705119878119969,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DAPK2",816.351405519395,-0.0924656027717337,0.153223509983177,0.50936875566211,0.705159808757347,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MYO18A",3897.43303808091,0.0902902213289488,0.157524065636388,0.509549226762131,0.705301639860614,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SALL1",124.757500355487,0.139971487688749,0.248035531700935,0.509924863683966,0.705767552277891,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EIF4E",2583.76916046581,-0.0627542774627595,0.0996938750022134,0.510075070375347,0.705921407867902,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LMCD1",3699.81524460945,-0.107246301968541,0.171472816024463,0.510161601917973,0.705987123052196,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"DGAT2",991.332182958821,-0.125273123806702,0.214572483285123,0.510395230534016,0.706062472132704,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RHOBTB1",1580.5316644634,-0.0846349628709228,0.133621740194516,0.510358794732796,0.706062472132704,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ADAMTS14",382.002370338554,-0.115479171164615,0.191864524995626,0.510411311436639,0.706062472132704,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"IRX6",58.3852210708842,-0.18075045526441,0.31123926706516,0.510377904621237,0.706062472132704,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPL7AP39",13.408984442988,-0.118427905023398,0.199560887775796,0.510270776197014,0.706062472132704,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FNDC11",75.5030243603565,-0.1382674978549,0.246209681936616,0.510598586445584,0.706213467176879,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MRNIP",788.393799695173,-0.0737572211828961,0.11517417112332,0.510568999492896,0.706213467176879,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NR2E3",71.7887560986383,0.145553688555724,0.265434656726589,0.510810816578553,0.706452961350893,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AMH",134.568966588021,0.154802351804287,0.301147802076501,0.510961769198289,0.706607678377318,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TRAM2-AS1",565.117407867095,-0.0753945162382283,0.118546525479819,0.511072116042412,0.706706222412757,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TET3",2860.4146535266,0.0751191639268287,0.118624226535151,0.511181758593444,0.706749728176912,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SUGT1P4-STRA6LP",40.0285665973109,0.122405546959794,0.206904199025612,0.511177501080261,0.706749728176912,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"CCNJ",722.011463362384,-0.104451847823509,0.170117395723554,0.511478418347797,0.706942892349903,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SRMS",456.026856394144,-0.125112835695614,0.212733299028233,0.511514482290978,0.706942892349903,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MAP3K12",929.751456347348,-0.0848396769307626,0.134701883212842,0.511454350214619,0.706942892349903,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"C15orf39",2098.91987242286,0.0752779129559485,0.117275884177398,0.511471819461908,0.706942892349903,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FAM120C",1612.23920370315,-0.0948072677551128,0.157825283744921,0.511541715494774,0.706942892349903,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SMAD6",417.657620874943,-0.0923999508865603,0.149112427326282,0.511707236401071,0.707097740303528,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RALBP1",5883.52067813813,-0.056606568755703,0.0946273915165356,0.511858357903756,0.707144426598908,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PYDC1",138.398850750135,-0.60490227320278,0.560474618092785,0.511851892044693,0.707144426598908,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PLA2G6",694.041390814666,0.0988464136295085,0.159372501575832,0.511856561174707,0.707144426598908,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"KLF13",4170.22919427226,-0.0821354568429462,0.136711239979079,0.51225457180792,0.707583670126609,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PXN-AS1",132.271605488263,-0.0799552604076191,0.126901240705471,0.512227259044828,0.707583670126609,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GCDH",1588.0112340219,0.0787482631897267,0.123941215406848,0.512536433889395,0.707918924730348,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PAX1",40.0288636778217,-0.5076630822297,0.434719972993128,0.512652159431209,0.708024676687514,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"IYD",182.736383759714,-0.281161274355116,0.337697265742563,0.512744680240179,0.708098366845588,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PUS7L",1987.3070057698,-0.0642543069225232,0.102728120564815,0.512934888848468,0.708252847898298,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PTPRA",7390.23465293025,-0.0599208855869565,0.0959035539187081,0.513034757037082,0.708336648127563,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"TGFB3",3672.28457385912,0.0961813809916976,0.147735174313509,0.513123151749446,0.708404595573456,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"IFNAR1",5920.48239311249,0.0573057801675729,0.0924520147740845,0.513269239047156,0.708552175457936,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"EFHB",45.8544343474665,-0.137708142616844,0.247339461151258,0.51341226236022,0.708695503395386,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF503-AS2",98.320213210116,0.6463239792819,0.333163072813257,0.513561449473388,0.70884731708366,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ZBTB7A",3867.71181564089,-0.054632151056866,0.0844277300021843,0.513606720581657,0.70885568764247,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"MAPK12",438.682410037018,0.130371062893076,0.223655652052757,0.513708904933805,0.708942599893382,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"UQCC2",2331.41959204881,0.0787018746483781,0.118503131866951,0.513877717306046,0.709028512774193,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"UBC",47628.334078203,-0.0567364231910019,0.0728708777830609,0.513888807046074,0.709028512774193,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HEXA",1210.47490014034,0.066478747456036,0.106373887011017,0.513866981974934,0.709028512774193,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"NALT1",38.0116739170323,0.141496217107066,0.256879512869772,0.513964036364587,0.709078197441567,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"ACSS3",1663.69721620357,0.127735973473614,0.217105428742124,0.514040352039067,0.709129373177653,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"COMT",5462.53069557621,-0.0950533828179965,0.155878426626977,0.514184147940119,0.709149355174352,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"HOXB13",434.681169542616,0.14240294119928,0.428125145676283,0.514100417240714,0.709149355174352,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"GLUD2",205.278721152053,-0.115047122283803,0.194583645238268,0.514211728226535,0.709149355174352,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SNAI2",1088.65317331854,0.111709841581438,0.181406066035471,0.514404284009484,0.709319739337245,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PRKACA",7369.6242679915,0.0539869388269534,0.0842543376741821,0.514440859681093,0.709319739337245,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"LONP1",5386.69005614969,0.088232512537489,0.130196701690772,0.514452972451842,0.709319739337245,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PHLDB1",3237.20942345901,0.0632361604271042,0.113837742316387,0.514683251414433,0.709420842080731,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"USP25",2694.53040273745,0.0757999501811434,0.120278304221703,0.514679002391983,0.709420842080731,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PGM2",2265.03305725291,-0.0609471111050054,0.096863881630003,0.514588305370071,0.709420842080731,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"FTX",1737.88120994972,-0.0811344915572302,0.129857158911316,0.51463153328436,0.709420842080731,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"AGAP7P",26.8245016539022,1.09033997836931,0.341765570794049,0.514854290544212,0.709548408646952,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PCCB",4145.76364402202,-0.0647628997844452,0.10795381049576,0.514951457565861,0.709601692663144,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RTL8C",3716.40685974485,0.0840699741877739,0.134843026405521,0.51504994539925,0.709601692663144,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SLC16A2",2167.57337730783,-0.12292787675772,0.212101535812018,0.515016970826929,0.709601692663144,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"SGMS1",2158.19922913838,-0.0814451665660461,0.129900802792479,0.51497209840183,0.709601692663144,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"STRIP1",2027.88092753481,0.059940563103994,0.0965736216067564,0.51515215910218,0.709653163324089,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"RPSAP53",76.7515455339572,-0.156385837733234,0.377338459583388,0.515165805786984,0.709653163324089,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"PTGES3L",54.0078923502692,-0.124730371663657,0.215757899277114,0.515266659911514,0.709738017004432,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
"C2orf69",1708.46181048739,0.0659727648316229,0.102355554586648,0.515306937480526,0.709739424822725,"LumB","High_Q4_vs_Low_Q1","NS",FALSE
