"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"TNFSF14",131.461929151713,2.80764544619771,0.287667728231905,1.20714831108439e-23,1.27971922719781e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GPR18",83.7103796390961,3.65625541499559,0.374369286170984,1.26221997124723e-23,1.33027651004781e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV26-1",19.6706088611805,3.68699128593205,0.378233127455604,1.72112344533723e-23,1.8033771355737e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"WAS",808.763764547678,2.28360559055001,0.23475568578047,1.87576456349701e-23,1.95404791695625e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IL18RAP",56.7058213170431,3.08180587727314,0.317617182052214,2.05738985272421e-23,2.13093562791929e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LINC00996",39.6623366566905,3.17419607313137,0.326820009947621,2.42354614293747e-23,2.49583706217252e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CLIC2",701.639159571876,1.71736765152183,0.176962520583202,2.78086603894276e-23,2.8475436223765e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"STX11",299.942653088136,1.9349848079741,0.200036512130583,3.85523405051633e-23,3.92536881685905e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IRF4",820.136663685263,3.86262032289238,0.402051080928634,4.30558714865107e-23,4.35928604454998e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PLA1A",209.618814268378,2.75973113397063,0.28667409522028,4.34699931680187e-23,4.3766269099108e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ZAP70",551.882681928102,3.55574065613677,0.37037355076163,4.45329916346234e-23,4.45874208466213e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CLEC17A",48.2538031192103,4.70846065693136,0.490646322881562,5.08094869819726e-23,5.05905289717741e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IL10RA",1758.09370402766,2.19508864839089,0.228203165814082,5.67390977177615e-23,5.61841768719504e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD1E",134.574216437294,4.09598706872847,0.428029666750199,5.75822723665735e-23,5.67075252781633e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL1",53.3461836632548,5.85889752509756,0.60520840051602,5.92941384060672e-23,5.80760305627252e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IL18R1",152.693507567422,1.97058878271705,0.204806275095701,6.17477219140537e-23,6.01522942883825e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CCR4",276.068548966459,3.0156582555639,0.314757096548801,6.32266640573778e-23,6.12618784753797e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GPR132",298.791347425066,2.10034507439507,0.219157165272024,7.56443118137477e-23,7.29016998667038e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PPP1R16B",726.872015887962,2.45484372256972,0.256498230446201,7.99637948562053e-23,7.66546548350283e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CCR7",593.31082151457,3.44453860612662,0.36179814125008,1.00961465847582e-22,9.62712982806942e-21,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"S1PR4",228.621668013607,3.65660854482553,0.385672506169643,1.33692209133532e-22,1.26810578579185e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ABCB1",216.127885985765,2.18643637973707,0.229991359506593,1.39298179629003e-22,1.31436219543136e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FOXP3",471.47595037599,2.04222449817108,0.214540644095797,1.52843651992074e-22,1.4346605709381e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IL33",387.707227180221,3.08355622941661,0.32549592920607,1.63319250009519e-22,1.52504638532205e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GBP5",2292.99841131965,3.25452740310207,0.343770764554149,1.74112663078821e-22,1.61745279072501e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PLEK",2192.94038984662,2.27447849453843,0.240528378657363,2.80878092578403e-22,2.59588973561435e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV7-6",11.9689262036053,3.90290883163439,0.410347504667279,3.06137355869047e-22,2.81490174871019e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CARMIL2",261.166642392889,3.34124235226496,0.355417305510759,3.10744484033694e-22,2.84275994479961e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"RASAL3",802.009180634839,2.41633667235667,0.256642650500906,3.30006208903645e-22,3.00372318023308e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GPR55",32.1905266640756,3.14204260048236,0.334859488017301,3.50369638360669e-22,3.17304604147536e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FCER2",71.5369881121116,6.08350934081396,0.649923485075723,3.66329645298888e-22,3.30099643378828e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV12-2",33.1312357805635,3.48681074998968,0.369609007619017,3.81347452264197e-22,3.419225763535e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LAX1",337.664042480989,3.60444086272926,0.38411628429481,3.86799214966746e-22,3.45093834263896e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV30",16.0216296974902,3.5857512343806,0.381672012690227,4.01048137082125e-22,3.56043819039116e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CTSC",6241.66165805032,1.61278389809356,0.169984146871364,4.80257106927501e-22,4.24274195149384e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"NUGGC",109.119500221537,3.50870919912141,0.375773448003523,5.92919865482888e-22,5.21248869060127e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"KCNA3",113.775895680757,3.43847691645401,0.367912971393802,6.15935201181131e-22,5.38853601732347e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FAM30A",250.479764859748,4.76127260047019,0.510770740143913,6.23865405698352e-22,5.43154702487715e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD40",944.565291671555,1.80670990444716,0.192446395465546,6.49705041213359e-22,5.62931935228229e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GIMAP4",2008.62973181927,1.86164914703189,0.199252230825751,8.02088285895894e-22,6.91638042507933e-20,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CIITA",1699.68119185848,2.22301114593566,0.239520343478178,1.25025417264451e-21,1.07295622378092e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"EVI2B",1077.06347904861,2.21617343928839,0.23875456874809,1.34616326266274e-21,1.14978930425156e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"KCNAB2",1384.94764604663,1.63040885759543,0.1754202192562,1.60290194995967e-21,1.36261787463081e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"KIR2DL4",25.5065176762633,4.63896119296854,0.49619164780047,1.61999503125625e-21,1.37068311987324e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"NCR3",55.4030886800855,3.80645704103446,0.414130417875031,2.03431676686732e-21,1.713198914602e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD1B",45.405076020993,5.2451947665667,0.57289314235544,2.58477564461949e-21,2.16664310080616e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ITM2A",1428.97058917764,2.86700281768663,0.31214658503932,2.61095882015905e-21,2.17845832670863e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TBC1D10C",719.962556421106,3.12956554425646,0.341073931438715,2.7582768857335e-21,2.29076802003176e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LYZ",12893.0071597498,3.49591462390393,0.380796971099089,2.88532368405001e-21,2.38528914834629e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV4-1",25.5358886710245,4.52340581387745,0.487827631857084,3.12519340883108e-21,2.57179158054583e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"P2RY8",610.421685261181,2.33942437574069,0.255413965658041,3.45060667090863e-21,2.82667424650524e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ASB2",126.988488439219,2.50026873517744,0.273592704357818,4.10476388960187e-21,3.34733279721289e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV11-2",16.1171388987217,4.00791609058507,0.435660136986218,4.15034583536313e-21,3.3692582272484e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV4-69",2838.39861320089,5.39291230957599,0.592318671861293,4.50171280817051e-21,3.63811068290803e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"SLA",1251.58709146552,1.76576754518861,0.192873913722173,5.2887230937946e-21,4.25506105340921e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GBP4",3399.73130091888,2.61873119984297,0.28706544825496,5.43696565268262e-21,4.35488866633983e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"BANK1",275.225470094664,3.69246126817816,0.406813049069551,6.60307778972957e-21,5.26551627993391e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PIM2",2696.57759710574,2.79707162236042,0.307460997865193,7.21492365046197e-21,5.72807726998351e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TAGAP",535.293475488321,2.26896231073648,0.249554220291472,7.71133783043777e-21,6.09533905176094e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ABI3BP",1411.77495571294,2.88325126819993,0.318407824992992,8.50723234723549e-21,6.69508040881564e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TOX",247.566875651826,2.85253306624066,0.315985059535044,1.04040929812184e-20,8.1522853785877e-19,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LINC00861",149.570678914519,3.42212366087166,0.380291460834007,1.43281110602967e-20,1.11784076852237e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV2",18.753927883185,3.29532273173813,0.362784972712707,1.48401899515973e-20,1.15280130736072e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV5-1",51.3122134299934,3.71540454220337,0.41195734874653,1.4925948848183e-20,1.15448691048049e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV13-1",30.6697961123608,3.21519426729914,0.356089275472791,1.60801942284999e-20,1.23844983070951e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ITPRIPL1",98.8993599121539,2.11842722271118,0.235175365191142,1.7783408501174e-20,1.36379824684322e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD53",3184.28170853655,2.1073242690858,0.233851515090139,1.87054177524959e-20,1.42842813023509e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LCP2",1701.42261618208,1.83800720024104,0.204181787473102,1.94055019182893e-20,1.47563694333928e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"DOK2",588.622066147548,2.60637413161222,0.29051586780351,2.12644824454516e-20,1.61020379257113e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF1B",2716.35591407681,1.91004418693285,0.212371412053145,2.36575033657095e-20,1.78391433329212e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PTPRC",4273.25858955417,2.7437600783449,0.306568401902889,2.46508658832628e-20,1.85107460395067e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CCR2",552.929115746736,3.48149266192257,0.390551458454105,2.8844653080718e-20,2.15700555112324e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD69",347.510304372361,2.66075360690045,0.298891490777705,3.58687332989839e-20,2.67118310543094e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV28",38.3067230680809,3.55522884051393,0.397937251681518,3.65797740678084e-20,2.71292464300429e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"KLRB1",179.492881584705,3.50503460223902,0.395166762719003,3.88502847756236e-20,2.86950750912413e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TAF5LP1",72.8077223554621,3.01897145193275,0.33971794492266,4.57871787574923e-20,3.36806749211235e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FREM1",114.281797150533,2.61266515784472,0.294533860642663,4.63062121388605e-20,3.39240063075831e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PDE6G",84.2050944625979,2.23376663181089,0.251512694634113,4.83956641134372e-20,3.53112007551565e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IDO1",922.110515479932,3.43865199647999,0.389317879851752,6.21871889550381e-20,4.50904979746457e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"KLRG1",114.662907310707,2.30576893498041,0.260646630196777,6.22990455869869e-20,4.50904979746457e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ADA2",4885.44582067839,2.11484494106224,0.238694660439914,7.19544228968549e-20,5.18705043778848e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV38-2DV8",15.1032311492294,4.05320362531488,0.461810309576518,8.33192284940801e-20,5.98238699569845e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DPA1",19588.6239225216,2.15564071018584,0.243638163468353,8.43466336316805e-20,6.03212314011963e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"NCKAP1L",2536.91197601779,2.01685633403626,0.228374036566649,8.86288971940126e-20,6.31332009972528e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV12-4",19.5462538984768,4.343584876794,0.496982968681533,1.19402404774967e-19,8.47192968052932e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ZC3H12D",159.527407574999,2.41149943617944,0.275023134487129,1.346581228299e-19,9.51689682211944e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAF1",968.36691002932,2.1367529569623,0.243562215235322,1.40134165177876e-19,9.8652262688894e-18,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD226",236.94058686935,2.32489341919503,0.265445769349507,1.46388553013088e-19,1.02654260793847e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FGD2",439.96300358359,1.97969075519022,0.225829806957307,1.63051726810962e-19,1.13896055061517e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"WNT10A",97.1334671539861,2.87965982060898,0.331186103644456,1.80455994646513e-19,1.25566715657122e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PTPN22",321.466102247643,2.05551537353862,0.234850950849149,1.83703139854325e-19,1.27334537940563e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"SEPTIN1",540.776236827968,2.26483403115569,0.259688974937684,2.0785773842017e-19,1.43525370184226e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ACAP1",906.076156833875,2.76431190354782,0.318621586208685,2.65535991548042e-19,1.82652276323619e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV10-3",17.7958539967971,3.89114010254046,0.448848623956548,2.76240829591242e-19,1.89293240718379e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"MEI1",323.548486841903,3.08122068812557,0.355619503290773,2.7851653674647e-19,1.9012973580473e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGHG2",59333.6774217393,5.04707570081495,0.582893728315922,2.92551489370618e-19,1.98957092129709e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IRF8",1418.45888159545,2.21978976523513,0.255830574729771,3.01367653947201e-19,2.04182250354754e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CMTM7",615.935683798599,1.32940947057084,0.152228002697881,3.35603450541394e-19,2.26526044406629e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"BIRC3",1661.64284276156,2.2398268759692,0.258182575592893,3.39062276911849e-19,2.28006729645722e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DMA",4112.85978915205,1.8432129365759,0.211649245985265,3.4887769264847e-19,2.33735084643521e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"HLA-DMB",2459.19168232744,1.90909659787814,0.220079402412428,4.39110729857076e-19,2.93098280499416e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV3",19.782021526754,3.29248676557019,0.379162679406973,4.58655309650185e-19,3.05014243192459e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV1-2",14.7996728611239,3.94172111549721,0.45455426503133,5.39149952556343e-19,3.57226486947441e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LINC01781",16.560285442552,4.9736965771715,0.578817571941617,5.45211106667326e-19,3.59919214811669e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GAB3",264.776968629372,1.63893868851616,0.189722940848313,6.03711715710987e-19,3.97083669362898e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"STAP1",88.2806227256892,3.10238389318029,0.361117539400528,6.28995197307795e-19,4.12209143486585e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PLAC8",176.300017958083,3.45360785004322,0.404602092703764,8.04511289811888e-19,5.25322553079342e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"WDFY4",820.647096446895,2.30959284107254,0.269531385994189,8.19474778825828e-19,5.31635392300201e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGKV1-16",1866.39630803443,5.38519429227251,0.632265329118835,8.2007900931892e-19,5.31635392300201e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"SRGN",3887.40825687031,1.86677157005998,0.217628005525967,1.00284408308464e-18,6.47786955747359e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IRF1",2998.19818989071,1.93442981634527,0.226142602661283,1.11711085803154e-18,7.19020424408728e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"OR2I1",919.095357285762,3.62854060236482,0.427854338961147,1.31049742435331e-18,8.4049055450873e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"GP1BA",88.8431341943306,2.54178378767583,0.29968095421892,1.5614396840588e-18,9.96966308333465e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV3-21",5808.17149980576,4.96480618290825,0.587828898254995,1.56553914803224e-18,9.96966308333465e-17,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CARD11",518.94829210971,2.13941155397915,0.252526609655172,1.97643518663471e-18,1.2542012300539e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD1C",109.469880823648,3.72581889898288,0.443937358094735,2.25070407360341e-18,1.42323469524493e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CORO1A",4177.19998658555,2.57641147739578,0.306186838448057,2.34217088833434e-18,1.47589523599865e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CTSS",7468.06363600873,2.14433865847865,0.253919383239364,2.40706490079782e-18,1.51150256592956e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IL32",2653.36353314209,2.15011809359924,0.254990101880558,2.90503763446765e-18,1.81786764751306e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IL21R",423.999289170851,2.29758156671435,0.272929983413269,3.04643401645503e-18,1.89975203614369e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CR2",294.874195882949,1.39272591613815,0.698962424608769,3.08115379741175e-18,1.9147777150674e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV8-1",10.8903601322352,3.90109856080909,0.460221596176144,3.88717885627382e-18,2.39913484067695e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CAMK4",264.006615101908,2.00639706866392,0.239233414848283,4.28603602066905e-18,2.6362778554436e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV12-1",24.0477607690686,3.84477162774018,0.457644941534394,4.38762577323354e-18,2.68958475119779e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD4",4474.17971043028,1.80542357525657,0.214708604532466,4.70584273544528e-18,2.87487111112525e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV23DV6",14.7575493226,4.04944506568189,0.488858288428242,5.67159891544083e-18,3.45316066398901e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FUT7",58.4167787657846,3.46903661049766,0.418644522745326,6.39462839051388e-18,3.87648609569526e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LOC107985688",34.1668727856712,2.20054417480354,0.264684062060269,6.40990376493834e-18,3.87648609569526e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FLI1",1100.90229239504,1.42169420996203,0.169889740510347,6.87928461263354e-18,4.14643703307297e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGLV6-57",3391.65396373172,5.10578491612696,0.617591907048561,7.05505405741505e-18,4.2382061407578e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PARP15",173.742989927863,2.45882274219552,0.295973007612987,7.17845244570448e-18,4.29800896931847e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CPNE5",477.935451653384,2.39651151916186,0.289465039513224,8.315728841245e-18,4.9624524893019e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"KLHL6",760.171715033748,2.13246981036973,0.257447537621363,9.52007156566262e-18,5.66240032199247e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LINC01857",55.5792240570878,2.92557636357174,0.355275905723869,1.12472795841043e-17,6.66771291660288e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGHV1-46",3851.56463642514,5.48572007154944,0.671196834779644,1.51170695201542e-17,8.90326231673917e-16,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV24-1",11.6051106711943,4.06859043632395,0.493374874729913,1.83280049904326e-17,1.07591956331458e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ADAMDEC1",900.836403294774,3.31458123910225,0.405976061507541,1.92720312944953e-17,1.12766411684868e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TNFRSF13C",180.841151870392,2.96742232527404,0.364056202645229,2.13652889498257e-17,1.24610109208336e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV5",11.0655757633299,3.45564139841557,0.421323188876757,2.47323805664319e-17,1.43782891151044e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"VSIR",1656.75488816987,1.71339813609661,0.20879730006707,2.66428603900118e-17,1.54391520883856e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CD79B",270.395903553371,3.60133851783085,0.447635192062157,3.77634080261518e-17,2.18132095976701e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"PSTPIP1",426.400608164988,2.65474695941862,0.32840032166511,4.20447725115308e-17,2.42086546390674e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"APOBEC3G",1006.6210113216,2.27410385801883,0.281382566969833,4.37918697428962e-17,2.51343017995693e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"MFNG",670.536699101884,1.87387149032819,0.23116656486755,4.73058398247923e-17,2.70649474705526e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CXCL13",2391.44902458585,3.23002730886831,0.533673539006571,4.96821160429039e-17,2.83345283330764e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRBV14",11.4130952851424,4.0832668802475,0.504846442631648,5.10796629799485e-17,2.90396746443101e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"LILRB4",1957.62245443339,1.76973101914375,0.217956256075965,5.14867817993017e-17,2.91790811819816e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"IGHG4",11141.7081959134,4.08795671247879,0.509041061807263,5.23365176613184e-17,2.95676715138646e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"FCRL2",79.2618042098612,4.24299751661135,0.530301841836762,6.92308784825634e-17,3.89899653753987e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"BTK",646.227983137558,1.77958485417962,0.220900199194203,6.97376483820897e-17,3.91530186648605e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"POU2AF1",941.43877645682,3.90158808988886,0.488173928963798,7.11520467165354e-17,3.98230492523416e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"TRAV22",10.7931772145607,4.19359837115456,0.51652509315577,7.18429092611039e-17,4.00852294335484e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"CCL4",434.588764004336,2.06780004393315,0.257895126655609,8.86080086089241e-17,4.92868373811737e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"ARRB2",2177.73720560337,1.0462157526531,0.129022261136106,1.01158685326258e-16,5.60948254446096e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
"MIR155HG",86.2397090701744,2.433428716674,0.304144062560079,1.03141192103883e-16,5.70187289600056e-15,"Her2","High_Q4_vs_Low_Q1","UP",TRUE
