"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"RPS14P1",35.7102830734089,-0.244709107860611,0.217733457445772,0.208836601832039,0.281038758310951,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GCAT",938.844284375371,0.142420109950728,0.114707704296101,0.208954846482057,0.281155098070614,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CST2",220.189155523224,0.774883650608772,0.203535637306371,0.208953187011584,0.281155098070614,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TRNAU1AP",924.465918009087,0.0636904750988707,0.0510821220279315,0.208969784509795,0.281155098070614,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TRIB1",6976.04182725799,0.153011335299029,0.122371150211665,0.209104383476568,0.281315221926698,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ERF",2724.74007195727,0.0810023931420401,0.0656437327404653,0.209144622345696,0.281348385534581,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ATP2A3",6117.16568242104,0.156228417197336,0.126781285670074,0.209182650173912,0.28135760138527,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"AGL",4868.81045745076,-0.171653576045949,0.147036093680558,0.20917666047538,0.28135760138527,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PIK3CA",2002.49293761458,-0.0891053950405057,0.0751089498406886,0.209298601885087,0.281489434239468,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LITAF",12447.9627390706,0.0898604328938918,0.0724191149028214,0.209311856442345,0.281489434239468,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"WASHC3",1253.65489950579,-0.0675702773796795,0.0522836418855997,0.209464957552854,0.281674342040789,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LOC102723834",44.0554394028722,-0.148753673084268,0.123124090767696,0.210018241141305,0.282397320595948,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"EIF4E3",2302.30646997033,-0.0811281208827716,0.0649386356628278,0.210098237120799,0.282474615605149,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CBLL1-AS1",91.8172345862473,-0.0951350579740912,0.0768634011544829,0.210107026123283,0.282474615605149,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MUC5B",4472.73304305636,0.279132222866379,0.282656662184698,0.210168722856587,0.282515474703101,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SYNPR-AS1",30.2264932698731,-0.210903880583119,0.181711928151271,0.210167750461761,0.282515474703101,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"YARS1",4662.37160533972,-0.061760375923607,0.0516798067189519,0.210705341042306,0.283215720916933,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF473",738.588425443434,-0.081835005994876,0.0668486566418344,0.210885073120985,0.28341509194048,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KIAA2013",3738.61315818719,0.0642298371465385,0.0551190063967379,0.210929919416295,0.283454256238903,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BCAS3",1694.20307271852,-0.0955460109008941,0.0776882021911073,0.210961693380618,0.283465719953829,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RCHY1",1343.06871054682,-0.0645236507015167,0.0518959597812722,0.21096986072025,0.283465719953829,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC25A41",15.1197300929495,-0.179198806744155,0.151141408480068,0.211131560870727,0.283661868554099,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BAZ2B-AS1",128.984327363689,0.0977672980894884,0.0800256419711385,0.211230800657469,0.283774076744821,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"IDI1",2830.09470479733,-0.270037443942693,0.0696632576907862,0.211532786126369,0.284158622863563,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NUBP2",3575.36263194188,0.121055338526779,0.0938167512678338,0.211826155199704,0.284531537932534,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"JMJD1C",4042.30507934627,-0.0884105361559101,0.0754605621497794,0.212203827712289,0.285017628097864,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"POLDIP3",5339.9616197923,-0.0565708213523175,0.0455338525527407,0.2123753198585,0.285226739201285,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJC8",5025.02616751079,0.0515142260857996,0.0399128639220734,0.212459025731792,0.28531792823163,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NGRN",881.623505698605,-0.0935578958358299,0.0764770139214957,0.212787102562321,0.285737252745133,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KCTD5",2235.02469302579,-0.0681309824122023,0.0562001463076784,0.212813262020077,0.285751120830261,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"UBXN11",1918.16435418751,0.129748721901068,0.106742160118354,0.212831927429352,0.285754925103948,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ENDOU",21.3947740028626,0.164705808381904,0.137909916698567,0.213003209751689,0.285963621898857,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"VTI1B",1999.56042008277,-0.0502825303137544,0.0405408976442706,0.213133591639427,0.286117381591671,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NOS2",44.0527635216762,-0.139321530888411,0.114891759164448,0.213225483812702,0.286198167422879,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CSGALNACT2",1891.53347866125,-0.0761457365228753,0.0625094864357527,0.21322539148037,0.286198167422879,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DNAJC10",9464.49829165982,-0.0764026611459057,0.070496499154001,0.213400870865455,0.286412278275624,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DDX3X",20505.3733063668,-0.0625161312747258,0.0486288397049512,0.213778029759814,0.286875811088095,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BLOC1S4",906.516436047067,0.0715137305507629,0.0595398761173845,0.213871448771629,0.286958502741535,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CYP2S1",273.877355797662,0.139818591479586,0.114284548719623,0.213898508807767,0.286973476954686,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"METTL17",1000.69755296211,-0.0669721091132078,0.0540873487488338,0.214026683932912,0.28712409828342,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CDC40",1424.56277375383,-0.0883966145482088,0.0777552852187084,0.214074405926985,0.287145433455421,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HNRNPKP1",33.7189982096086,-0.0840036744434537,0.0682814001049025,0.214308152243683,0.287437604209425,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TTLL9",131.644588268754,-0.179228019837114,0.152539666217276,0.214351923575987,0.287474949370114,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PPM1D",1193.37900883581,0.108100174653316,0.0848817025123219,0.214438946016275,0.287570290262854,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"UFD1",1840.61055802135,0.0601652701618457,0.0543684428403203,0.214501650860212,0.287633008646059,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"OSGIN1",411.110837423394,-0.182741616961199,0.155422839611157,0.214698510986569,0.287875598008809,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GRPEL1",2132.48945831107,-0.0729061943540536,0.0586570789428163,0.214970592025326,0.288219002783027,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FUT1",407.226575997303,-0.124696048728524,0.102855539607062,0.21504335683773,0.288295145774656,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CSDE1",36423.2981958767,-0.0711975534928865,0.0542384899464086,0.215240463441226,0.288516533579702,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CDKN1B",6187.63437908919,-0.101061224044425,0.0844982820398629,0.215227850511729,0.288516533579702,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MKRN3",59.4505637900925,-0.300232356341497,0.302203095963782,0.215401142815155,0.288689034430142,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CDC42",16762.1068941855,-0.0631937165049965,0.0478615118405003,0.215439790640761,0.288719392729068,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"VPS13C",5090.44893892221,-0.11928232240595,0.102392047844619,0.215606019566056,0.28892071030869,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CPN2",26.5392724742894,-0.202238799185501,0.175311129179571,0.215714951577557,0.28904522353551,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ARMCX1",2309.34882632516,-0.125876917859782,0.107845781911823,0.215974302635435,0.289349776444995,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"POLR1E",1301.22242182455,0.06537944998684,0.0555470515006817,0.215966790464677,0.289349776444995,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PTGR1",2701.92497897593,-0.0938748524594523,0.0768292541447664,0.216010945500469,0.28937738850575,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"EIF5A2",354.644674066716,0.112749498167616,0.092733659161856,0.216149591748275,0.289541634367272,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ERCC6L2",1255.65330618159,-0.0774441336137564,0.0656047886925155,0.216274936469454,0.289666542619263,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SUPT5H",8160.80827716926,0.0568862566452459,0.0459194945269354,0.216519808439861,0.289972992693556,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D7",877.471714384344,0.0840441264916175,0.0686750797662147,0.216649947657631,0.290082708106275,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D7-LOC100130357",877.471714384344,0.0840441264916175,0.0686750797662147,0.216649947657631,0.290082708106275,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TUBB4B",15299.7952868835,0.0996974944100348,0.0748992218282824,0.216620219952094,0.290082708106275,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZCCHC17",1690.28837936465,-0.0730713472770286,0.0550541535751252,0.216851155285441,0.290295734777779,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZBTB3",371.884647014355,-0.0777243213728438,0.0635197824420851,0.216857299130633,0.290295734777779,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"OR4K12P",56.758057715287,-0.31228557391539,0.327968754381688,0.21684760756666,0.290295734777779,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SMIM10L1",1564.00169867214,-0.0696219229533321,0.056887990171015,0.216900493544438,0.290332023730611,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ARFGAP3",2731.00258201453,0.0919974034901749,0.070978796961004,0.217016379057698,0.290465600712821,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LINC01547",330.822013892832,0.0850660168395096,0.0697589547976517,0.217167991405928,0.290646972926412,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CHST4",13.1861235485345,-0.243841378949409,0.222385951266938,0.217364468460017,0.290813903520474,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DOP1B",5139.1245235326,-0.093958762109511,0.0834132468534984,0.21735598198249,0.290813903520474,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PFKFB1",87.1893676394024,0.168354974201864,0.142908628012733,0.217350406485123,0.290813903520474,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TRUB2",2464.27337905663,-0.0674943637282449,0.055116564577893,0.217373282308976,0.290813903520474,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DDO",255.507221627561,-0.143423709294752,0.121290425441016,0.217340416418388,0.290813903520474,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LRRC49",376.526402234218,-0.371869744653836,0.0957809588512923,0.217494628565772,0.290934633539055,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BAG6",12246.3128053547,-0.0601537786287524,0.0464760473103272,0.217495762111057,0.290934633539055,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FAM110A",2021.9824698457,0.117071566503097,0.0920177357143529,0.21768823143087,0.291170512012433,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PCK2",3490.50028326963,-0.0864412229418255,0.0783218847654802,0.217752868130238,0.291235384726393,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SUV39H1",599.445510666202,0.0690464785089839,0.0571604598690743,0.217786101867844,0.29125825078636,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DOK4",945.433097441772,0.0963409661515541,0.0803568805102609,0.217838365836611,0.291306561827442,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"HMGB2",5693.33634692554,-0.11010063522354,0.0887585040916089,0.21791198057205,0.291383415124087,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LOC124900372",452.863296495581,-0.116679743476214,0.0977318727811008,0.218027054155077,0.29151569008408,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"IRF2-DT",203.976021373854,0.0928110702035949,0.0760000793717845,0.218288429056624,0.291843544892075,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MPZL3",923.544069107495,-0.082381311035933,0.0716919627691145,0.218387369929,0.291954198937006,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MFAP2",1730.55144374812,0.147420448725625,0.120643043066323,0.218546609327346,0.292145441545642,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MLYCD",719.807395654697,-0.0775670496721115,0.063534629549733,0.218716566881619,0.292350982422154,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RXRA",6640.41957558872,0.0672743078103134,0.0568193778307342,0.218796351766866,0.29243597104859,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PPP1R13L",2940.51506993262,-0.0906102379086798,0.0783835585470496,0.219002600941586,0.292689962561621,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DCLRE1B",691.479359088841,-0.0683805998491764,0.0550028709129039,0.219041455248796,0.292720215147751,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SNX7",1185.81799624596,-0.0945226872386683,0.0781890628662088,0.219140463134367,0.292820739407852,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LOC401913",13.9936125837865,-0.1704058298115,0.145692956151849,0.219149124490069,0.292820739407852,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KLHL21",2699.54702516285,-0.0756100271158685,0.0676533872102641,0.219221738586264,0.292896081112109,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SIX1",1381.78401734809,0.224059137731726,0.201137803085557,0.219254716686563,0.292918459028555,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NDEL1",2044.22186593687,-0.0489664848021499,0.0401506237589379,0.219289678969763,0.292933694240111,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GPR162",355.668008411312,0.20204493497933,0.17829918458976,0.219298580340871,0.292933694240111,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"AIFM3",93.8864141375977,-0.156347331167199,0.132583367821434,0.219362909064378,0.29299793870369,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PCDHA4",103.198094564608,-0.229557894523106,0.206846238774021,0.219442124005179,0.293082055362549,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MYRF",130.480253567563,-0.161072711998414,0.136702214249917,0.219466546016746,0.293092984761839,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF490",436.961817230266,-0.0608623106522317,0.0498581339833805,0.219526952653198,0.293140235976223,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PDIA3",33589.0931100124,-0.0842197854068755,0.0698078804528612,0.219671873312945,0.29330208917187,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TUBGCP3",1521.50535751105,-0.0632264121498777,0.0518371235839873,0.219713403652322,0.293335840115449,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GGT7",1186.04420971611,-0.111958379891288,0.0929115335449495,0.219839065106531,0.293481899860043,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LIAS",635.30648261078,-0.0657417936586677,0.0539093107714863,0.219884489023515,0.293520829996703,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PTPRH",76.6280929992957,-0.205392253778439,0.18067029780957,0.219938469235349,0.293571175212899,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RGS5",9789.63328466099,-0.742997659568393,0.12674975870592,0.22009091393063,0.293752932450931,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF75A",1727.16734491884,-0.0939783735267549,0.0780133293004033,0.220305489472804,0.293995843215869,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TTLL3",761.352454947383,-0.121521243107657,0.103831685098147,0.220346835188519,0.294029279041667,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ANAPC5",7126.35363906116,-0.0474960592997188,0.0390283388852104,0.220425462045227,0.294112453940585,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"EDC3",1902.4727468585,-0.0471580761713572,0.0382809224965443,0.220490313856283,0.294177237935545,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SERPINA3",445.614003834668,-0.205217835545899,0.180726413280942,0.220624436695581,0.29433442663305,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PSME4",6417.78340475072,-0.0698287397709246,0.0589468514686385,0.220900419607666,0.294659055021711,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPL7P32",12.6957968659403,0.161031485738493,0.137337336794052,0.220896594883733,0.294659055021711,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PRDM6",280.377984545604,0.143369971615008,0.122490582939689,0.220935069199968,0.294661720534267,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RDH10",1328.23649667761,-0.38701753893359,0.132047263775879,0.220926738867205,0.294661720534267,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ENTPD6",4408.92353917599,-0.0841617011936989,0.0681864913265183,0.220993797222775,0.294718268514398,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ACAA2",2111.08294120769,0.0914691613592266,0.0700472663527621,0.221190624730055,0.294958964592003,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PPAN",205.337130831273,0.09556420313864,0.0797299694663562,0.221374223234658,0.295181985458212,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"UTP6",2434.0829087929,-0.0484122990222173,0.0399115306421136,0.2215394897953,0.295380531234053,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"REPIN1",7440.32950616341,-0.0695618393672328,0.0590042179075364,0.22158560025918,0.295420187551923,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SPAST",1567.35022991695,-0.062123409401546,0.0511359930617197,0.221661306712484,0.295477468600711,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF658",165.168650661847,-0.0983059715280193,0.0816384064000045,0.221653037411977,0.295477468600711,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CREB1",3464.13079766391,-0.0621161876678427,0.051877730060089,0.221708452360085,0.295518488785701,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FLAD1",3241.48714917146,-0.0718748463144065,0.0609165829481486,0.221914475163453,0.295771256994917,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FANCD2",917.967172282194,-0.10005921111763,0.0828636540960506,0.222022009206101,0.295892730130762,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"C1orf35",1395.96561234648,0.107318857248341,0.0902353438396739,0.222210095633932,0.2960778101356,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DAAM2",871.086711812906,-0.142066279568602,0.123414248905762,0.222187583899435,0.2960778101356,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"OR2W3",37.4049501247034,-0.189156567358595,0.164792166123251,0.222565041095839,0.29652885707085,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MAP2K1",1995.80058607953,-0.0620432518377135,0.049139792788693,0.222587217531724,0.296536513819758,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"AAAS",2444.44490033188,-0.0617472370702124,0.0491129720585124,0.222763699565534,0.296749724220114,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"GUCD1",7310.74249252266,-0.0728835746524351,0.0637250053420076,0.222877221192871,0.296879038030268,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DMWD",1475.04199894063,0.0624229558513178,0.0517883852242252,0.223091200463972,0.297142135427217,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TNNI1",96.4380312578162,0.200604628507184,0.176246997201313,0.223145559445996,0.297192606437484,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MORN2",841.789816852825,-0.105226197448626,0.0844777789735351,0.223343974570181,0.297434914558931,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ELP6",1339.33541844848,-0.0691968522610015,0.0559091739010176,0.223365106742436,0.297441110490942,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TENT5C",3270.96242957521,0.130833970786827,0.110806134166509,0.223679781755346,0.297794230353488,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KRT18P11",16.2138806907121,0.167465928448499,0.144416353987596,0.223830572788484,0.297951029446076,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TPRG1L",4011.20244175832,0.0549635924647035,0.0488080566568843,0.223918262637879,0.298045775984592,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ADAMTS7",568.437530051025,0.117445768301543,0.0981669643084377,0.224246975063533,0.29841728621409,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PEF1",4344.35740451337,0.0643286655157132,0.0520088555493402,0.224233039646588,0.29841728621409,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"L3MBTL3",503.028266079525,0.0887178327518603,0.0735938299244961,0.22422931629637,0.29841728621409,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LOC105369885",27.93794468154,-0.153348593527877,0.131300238030177,0.224268890942271,0.298424447995949,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CMIP",3644.27823679722,0.0839370556171842,0.0669114434563789,0.224369162200216,0.298535864987224,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SATB1",1232.40908764343,0.14277816233059,0.122380752413407,0.224626216638331,0.298855859067171,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC35A5",1727.10809733807,-0.0746133104714743,0.0604938289068618,0.224678095172192,0.298902848069794,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"YWHAQ",14905.1034837868,-0.0628182647637535,0.051689026489604,0.22471821685304,0.298934190446678,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"STX2",687.691952043896,0.0694198316290773,0.0575486315100351,0.224940885113991,0.299208345156049,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF528",1325.23400020845,-0.113213598646244,0.0981926448579744,0.224983051229537,0.299242379634629,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ADM",446.962970369393,-0.165707389777991,0.143085492221094,0.225486123660974,0.299889399893664,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"LGALS8",5954.14440662889,-0.0874703239667917,0.0758747459135511,0.225524589820933,0.299918458714855,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZNF14",766.590799283178,-0.0713522297624506,0.0592079366220478,0.225674232944032,0.300095353304858,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FOXO6",391.360223994941,-0.131906247557251,0.110252513084956,0.225721515180713,0.300136115183195,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"COMMD4",3167.54786432621,0.104147206473187,0.0844265248174963,0.225807594449171,0.300228454674997,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ELOVL4",103.395376149045,0.129367214187713,0.108612919216132,0.226012740352198,0.300479077093166,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"DNM1",1158.8028204491,0.107099948402905,0.0911089669757611,0.226120119979272,0.300599694004999,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RANBP3",3729.66300155348,0.0542596710436787,0.0442423497931562,0.226208513392044,0.300695055104802,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PRDX4",4074.61924041324,0.0964901596112822,0.0796714472765155,0.226662986436061,0.30125480428457,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PPP2R3B",707.911519136332,0.122029329549624,0.0990114407317176,0.226745046636962,0.30134167931305,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SNRNP40",2515.58228867766,-0.0539300608694799,0.044890382348886,0.226774746989103,0.301358961007681,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RPL26L1",1065.7871398623,-0.074024577083133,0.0621488635503176,0.226874481965173,0.301469301699876,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZPR1",1943.44186788999,0.0578514594147852,0.0481208676496735,0.227071932618073,0.301702053521999,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"C3orf62",405.345828225009,-0.0647083756087669,0.0539347044102572,0.227083073693631,0.301702053521999,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"NIPAL1",150.927614407018,0.197294316801415,0.174662071169424,0.227250275178519,0.301901973847864,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TFB1M",479.43796219254,-0.0587457647972489,0.0489324671474487,0.227494967333641,0.302204803518428,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MAPK10",423.69868118273,0.163539598165909,0.144898495332113,0.22779176700827,0.302576803262604,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"CRABP1",98.3114933715728,0.209484187926833,0.25783856242984,0.22803308472732,0.302875056754978,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"MRPS25",1242.47720868909,0.0684468172675658,0.0595853814708721,0.228071965865579,0.302904408528907,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"FBXO2",1005.19294282374,-0.192976303999658,0.171378934919274,0.228092063354936,0.302908811087722,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"TBC1D17",2932.17131823252,0.075452863510619,0.0615968413262001,0.228353600959421,0.303233824581856,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PANK4",1113.8480586712,0.0618913891974405,0.0517013764721771,0.228396313744151,0.303268231204899,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"COX11",2005.3538436129,-0.0752554553885139,0.0641776605514383,0.228456364629387,0.30332565287596,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"SLC35F6",5450.94172387624,-0.079493337069673,0.0652786251730334,0.228653351941591,0.303564865700167,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZFP36L1",25082.2422341622,0.105356563360281,0.0837169854455581,0.228745155346181,0.303664409300031,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ZFAND5",7741.8866108179,0.0562142569977005,0.0467560229665064,0.228813091959335,0.303709920339318,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"S100P",2620.17072375637,0.257860389780141,0.246146545250701,0.22885164537767,0.303738756336611,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"KLHL22",1268.81724635373,0.0800356727404005,0.0669380283726825,0.229031622070494,0.303915047050946,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"RAB13",1237.12869407451,0.124722664182519,0.102946650060418,0.229016153306975,0.303915047050946,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"PTPN23-DT",54.4285508506622,-0.110099770874071,0.0934785662713968,0.229034986425119,0.303915047050946,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"ATF7IP2",541.640587730431,-0.133977133264332,0.117648656884934,0.229089605686516,0.303965176287284,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
"BLVRA",4575.32173496816,0.112659623431224,0.0948834191361557,0.229197866673181,0.304078771051535,"LumA","High_Q4_vs_Low_Q1","NS",FALSE
