"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","subtype","comparison","direction","significant"
"GALNT15",878.230625318315,-0.0308301832162367,0.216966644270028,0.814565847125545,0.918969809546726,"Normal","IC1_vs_IC2","NS",FALSE
"ATG9A",1262.51323191228,0.0296237964283364,0.156885023942413,0.814568004499997,0.918969809546726,"Normal","IC1_vs_IC2","NS",FALSE
"FASTKD5",996.522354833223,-0.0269813423510591,0.136280143733748,0.814542161588408,0.918969809546726,"Normal","IC1_vs_IC2","NS",FALSE
"TRIM35",1110.18064134613,-0.0269949753602807,0.132466674539693,0.814834577366178,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"STRN",2679.6381981713,-0.0179750384954912,0.14929910481677,0.814997823747991,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"MICAL2",4902.78861724827,0.0297833824707227,0.220950933591976,0.815138892261607,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"PI4KB",4901.22040950852,-0.0210255592670727,0.0935891708504944,0.814893997799947,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"HHIPL2",50.3508468916316,0.0240742869991516,0.249898290071331,0.815042146103112,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"EWSR1",11266.4084257716,0.0199184202333678,0.112179729417834,0.814875974988425,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"KMT5A",1555.79531439738,-0.0265459975390395,0.127762436228902,0.81472993524641,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"TUBB",30412.7444615918,-0.0188376430664514,0.159028924565776,0.815106477583091,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"DUBR",449.579530088022,-0.031089718578946,0.179582683374092,0.815114928341393,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"DBNDD2",40.9540493362064,0.0314214632709929,0.21612437411311,0.814822517290386,0.919040112431963,"Normal","IC1_vs_IC2","NS",FALSE
"DHX36",2791.63754230777,-0.028194319661861,0.135343569437269,0.815214300553327,0.91906779120963,"Normal","IC1_vs_IC2","NS",FALSE
"TSPAN13",8580.77549925189,-0.278249405141001,0.275025486418686,0.815393187814702,0.919154781173943,"Normal","IC1_vs_IC2","NS",FALSE
"NIF3L1",1029.38487525786,-0.0217001180688695,0.101409612470302,0.815387960842818,0.919154781173943,"Normal","IC1_vs_IC2","NS",FALSE
"SLC35B2",3401.36958790987,-0.345063737481354,0.177321436148515,0.815609007527223,0.919340717005018,"Normal","IC1_vs_IC2","NS",FALSE
"MCM4",4615.50756151032,0.0227399198421095,0.190689956085349,0.815929245517371,0.91935761290338,"Normal","IC1_vs_IC2","NS",FALSE
"SENP3",484.822528720598,-0.0261413150059101,0.127403851717708,0.815908491225341,0.91935761290338,"Normal","IC1_vs_IC2","NS",FALSE
"MMP10",290.430405306005,0.0212338061625132,0.256635885841205,0.815911292730107,0.91935761290338,"Normal","IC1_vs_IC2","NS",FALSE
"TM4SF1",17216.3227696194,-0.0172366264828914,0.19808764619021,0.815768639787958,0.91935761290338,"Normal","IC1_vs_IC2","NS",FALSE
"CCPG1",878.474007160228,-0.0289177389832946,0.149290338871502,0.815682643415283,0.91935761290338,"Normal","IC1_vs_IC2","NS",FALSE
"MIR4292",11.5982632076631,0.0319881731248646,0.200439940944082,0.815789073689185,0.91935761290338,"Normal","IC1_vs_IC2","NS",FALSE
"FBXL15",568.491560540762,-0.0311940220039651,0.213975929101736,0.816185921694211,0.91938057949241,"Normal","IC1_vs_IC2","NS",FALSE
"PLCB3",2419.56113799035,0.0298946094282038,0.161817286123665,0.816003717372223,0.91938057949241,"Normal","IC1_vs_IC2","NS",FALSE
"LBH",5955.97189361003,0.0446774096992181,0.161769161927914,0.81611898196938,0.91938057949241,"Normal","IC1_vs_IC2","NS",FALSE
"GPIHBP1",394.76394509393,-0.0296208086944985,0.22397811593201,0.816161416887593,0.91938057949241,"Normal","IC1_vs_IC2","NS",FALSE
"BOLA2",22.4396681346127,-0.0295870315660608,0.224241526636487,0.816485556323263,0.919583078112663,"Normal","IC1_vs_IC2","NS",FALSE
"BOLA2B",22.4396681346127,-0.0295870315660608,0.224241526636487,0.816485556323263,0.919583078112663,"Normal","IC1_vs_IC2","NS",FALSE
"CCDC134",671.238473945863,0.0316354886106574,0.178087566993639,0.816542504172478,0.919584394701559,"Normal","IC1_vs_IC2","NS",FALSE
"S100A16",10851.7630490466,-0.025053714520088,0.203186145135088,0.816639387204394,0.919584394701559,"Normal","IC1_vs_IC2","NS",FALSE
"IBTK",3256.42179014601,-0.0281400637814399,0.145265472365134,0.816783439226424,0.919689297168715,"Normal","IC1_vs_IC2","NS",FALSE
"CDK1",1171.98192772592,1.10771646706633,0.438303324133944,0.816872980095301,0.919732811420697,"Normal","IC1_vs_IC2","NS",FALSE
"CRYBG1",6052.7395014019,-0.0289153009803646,0.191495138037065,0.816992825809282,0.919810438925895,"Normal","IC1_vs_IC2","NS",FALSE
"ULK3",2160.62369326283,-0.0300597501221976,0.164537768260862,0.817422758042014,0.919927888757445,"Normal","IC1_vs_IC2","NS",FALSE
"FOXA3",35.3243580912254,-0.331681982452473,0.598068342823689,0.817384745250536,0.919927888757445,"Normal","IC1_vs_IC2","NS",FALSE
"ENC1",4849.2490667236,-0.0320639040593455,0.217190831339063,0.817359016658622,0.919927888757445,"Normal","IC1_vs_IC2","NS",FALSE
"IGHA1",96104.5398303097,0.02622512907606,0.242026300820372,0.817212052041876,0.919927888757445,"Normal","IC1_vs_IC2","NS",FALSE
"MXD3",411.940692054557,-0.0293746402735695,0.223952570803726,0.81750439740777,0.919927888757445,"Normal","IC1_vs_IC2","NS",FALSE
"LNCATV",38.8714521571298,0.0295609760746125,0.227255681578407,0.817387870797372,0.919927888757445,"Normal","IC1_vs_IC2","NS",FALSE
"RETSAT",5437.83827593397,-0.031666564070895,0.180689539734261,0.817569838253396,0.91994424328002,"Normal","IC1_vs_IC2","NS",FALSE
"FAM32A",4077.90084507473,0.0257594099466852,0.125906385102284,0.817674754247987,0.919994794000949,"Normal","IC1_vs_IC2","NS",FALSE
"TMBIM1",8905.14612591535,0.029487697095467,0.15795098627958,0.817809479935276,0.919994794000949,"Normal","IC1_vs_IC2","NS",FALSE
"LINS1",838.721730890117,-0.0256357053000299,0.126319210351806,0.817869313575632,0.919994794000949,"Normal","IC1_vs_IC2","NS",FALSE
"ACTG1P14",25.7665786263165,-0.0300807941148799,0.219166594117056,0.817835963918644,0.919994794000949,"Normal","IC1_vs_IC2","NS",FALSE
"ZCCHC7",1244.03909477988,-0.026687534739602,0.133824586918599,0.818131574998795,0.920232521586158,"Normal","IC1_vs_IC2","NS",FALSE
"SLC35B3",1466.21994056428,0.0265651077133318,0.132304348079736,0.818319916904613,0.920311189381252,"Normal","IC1_vs_IC2","NS",FALSE
"CENPW",371.147007587628,-0.031880475766311,0.205297920090628,0.818264273386882,0.920311189381252,"Normal","IC1_vs_IC2","NS",FALSE
"GMPPB",1320.78122203888,-0.028260211616124,0.144561557462918,0.818435944664547,0.920345734662914,"Normal","IC1_vs_IC2","NS",FALSE
"UIMC1",1276.95532298202,0.0203067889228073,0.0946126054662948,0.8185783363021,0.920448579137281,"Normal","IC1_vs_IC2","NS",FALSE
"NGEF",375.044090578636,-0.0289185762737215,0.225019636420512,0.818899819000555,0.920466419677741,"Normal","IC1_vs_IC2","NS",FALSE
"P3H3",2060.85905994011,-0.0306178221572149,0.210102608882403,0.818803680924944,0.920466419677741,"Normal","IC1_vs_IC2","NS",FALSE
"TCERG1",2543.76043370352,-0.0263266354073082,0.132199245241897,0.818848650469452,0.920466419677741,"Normal","IC1_vs_IC2","NS",FALSE
"CAT",4703.58758131387,0.0270562542955904,0.163007791613344,0.818784112189886,0.920466419677741,"Normal","IC1_vs_IC2","NS",FALSE
"CCZ1",359.042435650829,0.028897630029762,0.157273522600862,0.818813061788662,0.920466419677741,"Normal","IC1_vs_IC2","NS",FALSE
"EXOC5",3094.45419042886,-0.0293434654173756,0.159784682211914,0.819013469757668,0.920479657440812,"Normal","IC1_vs_IC2","NS",FALSE
"DDX52",1384.39055352074,0.0255979840311205,0.121602476564522,0.818964317549018,0.920479657440812,"Normal","IC1_vs_IC2","NS",FALSE
"PPM1F",2698.64572757361,0.023926746445241,0.117892031888613,0.819159724591205,0.920586777555204,"Normal","IC1_vs_IC2","NS",FALSE
"PDE6D",839.434490936782,0.0245363183525334,0.11901621442745,0.819338742995934,0.92067797907282,"Normal","IC1_vs_IC2","NS",FALSE
"ABLIM3",1675.9003649899,-0.0302926957973641,0.210874924774793,0.819342773474025,0.92067797907282,"Normal","IC1_vs_IC2","NS",FALSE
"INAVA",605.467022443313,0.0285546250037551,0.232181785161199,0.81950991280951,0.920752952612594,"Normal","IC1_vs_IC2","NS",FALSE
"JUN",17112.2916020203,0.0307865112011841,0.184575177276062,0.819581883444704,0.920752952612594,"Normal","IC1_vs_IC2","NS",FALSE
"MFSD6L",79.8391264712971,0.0277923613728493,0.235596269308268,0.819555678105564,0.920752952612594,"Normal","IC1_vs_IC2","NS",FALSE
"MPIG6B",46.3323110062183,0.0308460640213972,0.211638182769542,0.819613302845785,0.920752952612594,"Normal","IC1_vs_IC2","NS",FALSE
"EFCAB14",8562.85715999655,-0.0255491496369786,0.126453539510899,0.819844981302297,0.920898723092604,"Normal","IC1_vs_IC2","NS",FALSE
"NNT",2180.33000875747,-0.0295860281913269,0.165768229291532,0.820143411709102,0.921119427780932,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF799",244.734404348374,-0.0278080079202403,0.146083617304059,0.820129661742853,0.921119427780932,"Normal","IC1_vs_IC2","NS",FALSE
"DYNLL1",8527.94084630347,-0.0291477613202769,0.160028426932121,0.820408830451538,0.921194911483041,"Normal","IC1_vs_IC2","NS",FALSE
"TTF1",935.187233808816,-0.0152775218473489,0.0696027042669647,0.820470050736679,0.921194911483041,"Normal","IC1_vs_IC2","NS",FALSE
"ARRB1",2469.06564155162,-0.0291813922123458,0.160512784448731,0.820425547629329,0.921194911483041,"Normal","IC1_vs_IC2","NS",FALSE
"FBN3",105.201310330483,-0.469814838298045,1.17022620281299,0.820397608170455,0.921194911483041,"Normal","IC1_vs_IC2","NS",FALSE
"ORC5",939.766122160771,-0.0172924042823721,0.0803442942519991,0.820369586818496,0.921194911483041,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF121",1834.75896470512,-0.0288914472144096,0.147877117446653,0.820516479178298,0.921194911483041,"Normal","IC1_vs_IC2","NS",FALSE
"PPRC1",3155.11075352787,0.0263464599295594,0.142485331345684,0.820575655254292,0.921204116673933,"Normal","IC1_vs_IC2","NS",FALSE
"PARAIL",478.167444695429,-0.0288828811243089,0.172346104755623,0.820747105768244,0.921339355717352,"Normal","IC1_vs_IC2","NS",FALSE
"DSCC1",371.445856368702,-0.0296753907701564,0.215524330246555,0.820853402770363,0.921401443658813,"Normal","IC1_vs_IC2","NS",FALSE
"POFUT2",1268.63027864143,0.0272691475767687,0.139440825005996,0.82107013274131,0.921574500640723,"Normal","IC1_vs_IC2","NS",FALSE
"STK39",1690.5369241392,0.0307456613366966,0.191079974635341,0.821109569742476,0.921574500640723,"Normal","IC1_vs_IC2","NS",FALSE
"EPRS1",8774.09660370767,-0.0292628599556207,0.151381390047472,0.821240132420015,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"GTF2H2",137.813518039331,0.0306307197132219,0.211051207176051,0.821480388664441,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"GTF2H2C",137.813518039331,0.0306307197132219,0.211051207176051,0.821480388664441,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"HYCC2",1107.47473704894,0.0286491203567289,0.151060181023044,0.821522188379942,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"VEGFB",4058.72381734507,0.0227644790615775,0.168922823440856,0.821397237994333,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"NR2C2AP",867.629528801515,-0.0296417999282376,0.1700805512339,0.821476214605905,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"CHM",1172.35873847049,0.029936076974912,0.165621563725915,0.821527676044509,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"GCC2-AS1",10.1926776403681,-0.0308102147510783,0.194661718726696,0.821496997161954,0.921585860934902,"Normal","IC1_vs_IC2","NS",FALSE
"MRPL20-AS1",929.730565561818,-0.0293858545274848,0.166183867999459,0.821580546356223,0.921587961092695,"Normal","IC1_vs_IC2","NS",FALSE
"SPIN2B",96.9777037071616,-0.0272394688053797,0.142467880374127,0.821828596483068,0.921808985602727,"Normal","IC1_vs_IC2","NS",FALSE
"TMEM230",5449.65270773613,-0.0275835811128423,0.14686275751348,0.822041137971718,0.921936435042699,"Normal","IC1_vs_IC2","NS",FALSE
"TNFSF12",1076.29584233235,-0.0281376272053912,0.151976966096036,0.822044257531017,0.921936435042699,"Normal","IC1_vs_IC2","NS",FALSE
"LMF2",4389.40838687161,0.0288817772730831,0.163044709996497,0.822221721615844,0.921958202870731,"Normal","IC1_vs_IC2","NS",FALSE
"RAP1GDS1",2403.45608021268,-0.0267904165329341,0.140122047089072,0.822369778765609,0.921958202870731,"Normal","IC1_vs_IC2","NS",FALSE
"CNOT8",3158.41531800903,-0.0227190568641525,0.105013164321493,0.822154258183119,0.921958202870731,"Normal","IC1_vs_IC2","NS",FALSE
"TBX1",366.100270097082,-0.0246981900125047,0.240801490540264,0.822320466525681,0.921958202870731,"Normal","IC1_vs_IC2","NS",FALSE
"CCDC28A-AS1",31.0289928711785,0.0307700059324816,0.186893933183193,0.822423854955472,0.921961630452875,"Normal","IC1_vs_IC2","NS",FALSE
"SEC14L5",50.1848856717345,0.0256250597772432,0.242663319957872,0.822490180182348,0.921978788293233,"Normal","IC1_vs_IC2","NS",FALSE
"FBLN1",17845.3264807776,0.0311194022790738,0.207036921314132,0.822583891458972,0.922026640773793,"Normal","IC1_vs_IC2","NS",FALSE
"PFKFB3",6019.34002949107,0.0313643488539238,0.190453787452435,0.822845463351525,0.922262629053241,"Normal","IC1_vs_IC2","NS",FALSE
"ADCK2",1619.9648673558,-0.0277469836576473,0.148658564271212,0.82296635496527,0.922340920402964,"Normal","IC1_vs_IC2","NS",FALSE
"N4BP2",945.078733018101,-0.0295318932465995,0.178368482620473,0.823232116658203,0.922502929060424,"Normal","IC1_vs_IC2","NS",FALSE
"STX6",2600.42630023123,0.0249983008721017,0.117859588935465,0.823252200752038,0.922502929060424,"Normal","IC1_vs_IC2","NS",FALSE
"MAP1A",1782.49277960282,0.0299259891177701,0.21762229644196,0.823264054947566,0.922502929060424,"Normal","IC1_vs_IC2","NS",FALSE
"DAZAP1",4897.54698179782,0.0244744803509035,0.136314564593046,0.823517351705104,0.922526589726438,"Normal","IC1_vs_IC2","NS",FALSE
"ERC1",3475.09206717623,0.0290725962151432,0.158799443411278,0.82359147097873,0.922526589726438,"Normal","IC1_vs_IC2","NS",FALSE
"ABHD17A",1840.51545861572,0.0303567443929638,0.184106928148337,0.823463331824483,0.922526589726438,"Normal","IC1_vs_IC2","NS",FALSE
"ADAM15",11614.6720703445,-0.0288889920172452,0.195551061266965,0.823498318885744,0.922526589726438,"Normal","IC1_vs_IC2","NS",FALSE
"DVL3",5667.22424738556,-0.0183313302294354,0.113498035370609,0.823548557001265,0.922526589726438,"Normal","IC1_vs_IC2","NS",FALSE
"NOMO2",587.876051776422,0.0307088556318419,0.194507220563572,0.823386156019288,0.922526589726438,"Normal","IC1_vs_IC2","NS",FALSE
"EIF4H",10850.168872688,-0.0176337600341692,0.090477803481716,0.82370342954525,0.922537630945907,"Normal","IC1_vs_IC2","NS",FALSE
"UBXN2A",1367.96561117841,0.0261275421853745,0.135293576518846,0.823697903298605,0.922537630945907,"Normal","IC1_vs_IC2","NS",FALSE
"STAC",277.796421744565,0.026463478304005,0.238861907153808,0.823763985272712,0.92254339600577,"Normal","IC1_vs_IC2","NS",FALSE
"TMEM126A",747.008335197759,-0.0267996699679957,0.142414371451399,0.823843063451545,0.92254339600577,"Normal","IC1_vs_IC2","NS",FALSE
"MTRF1",325.18829486627,0.0244707805414625,0.122999002787004,0.824277054939434,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"TSHZ3",1537.2182769952,-0.0288244484564014,0.216321412525494,0.824140345144357,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"TUBGCP3",1434.64323482134,0.0217708571024345,0.10463976908274,0.824169721547821,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"ALDH4A1",2256.12057210656,-0.0268172395976845,0.208782955277384,0.8242559093483,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"DIP2A",1981.98379225713,0.0234128486798022,0.113623701953512,0.824355623315838,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"SNIP1",1107.57264365108,0.0180144427316374,0.0855636813848936,0.824268730831196,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"AFG2B",541.163409913788,0.0258559759072666,0.131278954046012,0.824006553247658,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"IGKV2D-24",23.4436422703297,0.0250988156559594,0.242718539884484,0.824323108790248,0.922581932801171,"Normal","IC1_vs_IC2","NS",FALSE
"SPOP",3204.78182153689,-0.0194920641836071,0.0940925640197447,0.824532959096563,0.922723253891132,"Normal","IC1_vs_IC2","NS",FALSE
"INF2",5364.20860210209,0.0295564325953564,0.16655102723252,0.824693067045502,0.922845279248206,"Normal","IC1_vs_IC2","NS",FALSE
"RCN2",3011.96828984444,0.0264748654185153,0.138441237486862,0.824823540281156,0.922876985723533,"Normal","IC1_vs_IC2","NS",FALSE
"VMAC",372.1592832729,-0.0281442186971807,0.156012990397613,0.824803954634529,0.922876985723533,"Normal","IC1_vs_IC2","NS",FALSE
"STAT5A",4131.10611189449,-0.0289457785912583,0.18099468103036,0.824936356261592,0.922891473462488,"Normal","IC1_vs_IC2","NS",FALSE
"LSM14B",2800.4953178438,-0.0258102028199688,0.137463043626358,0.824938629342016,0.922891473462488,"Normal","IC1_vs_IC2","NS",FALSE
"GCC2",2590.94573631711,-0.0292374975988977,0.178098063352932,0.825120787374707,0.923038117410445,"Normal","IC1_vs_IC2","NS",FALSE
"ABCB8",1711.06900271096,0.0291824851681299,0.161854207509155,0.825177600771788,0.923044532562487,"Normal","IC1_vs_IC2","NS",FALSE
"OGFOD1",1932.16841207447,0.0260249504357931,0.141101191818252,0.825379011257205,0.923070015913723,"Normal","IC1_vs_IC2","NS",FALSE
"SRPX2",1624.3443861904,0.0287275320076515,0.225436218416528,0.825393344687705,0.923070015913723,"Normal","IC1_vs_IC2","NS",FALSE
"CXCR1",15.9254178654227,-0.346094095646705,0.592056416254615,0.825404702957769,0.923070015913723,"Normal","IC1_vs_IC2","NS",FALSE
"BNC2",1017.66890737152,0.0280074379800189,0.23018504603811,0.825341058833936,0.923070015913723,"Normal","IC1_vs_IC2","NS",FALSE
"DOCK9",3974.24680611678,-0.0288987294234926,0.168651546885401,0.825494782351451,0.923113626972344,"Normal","IC1_vs_IC2","NS",FALSE
"CD44",27418.068286245,0.0302257725701424,0.195216458613825,0.825722116851206,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"USP4",3598.05370749089,-0.0181957461221116,0.0750734878244498,0.825937121314315,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"FAM117A",1046.84490010306,0.0295810637951604,0.177838286028463,0.82577909159038,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF385B",196.354988029095,-0.02484685920956,0.240797711424007,0.826128015245164,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"PTPRG",2686.64096592037,-0.023988487845008,0.202442677305924,0.826004972115026,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"TGFA",825.865031124891,-0.027455841287,0.209492990536122,0.82610884500703,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"COL5A2",34777.2221720075,0.0257975320064761,0.241363967100712,0.826151586489793,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"ZNF468",948.484192188268,0.0259973082774078,0.138624313241602,0.825934862004205,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"MRPL45P2",19.537188358522,-0.0274449131413404,0.228811998873351,0.825850073647161,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"EFCAB13-DT",19.537188358522,-0.0274449131413404,0.228811998873351,0.825850073647161,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"SRP14P4",16.4628308997816,-0.0296894034302531,0.179456575644986,0.825978689934057,0.923219672219223,"Normal","IC1_vs_IC2","NS",FALSE
"NXPH1",60.4285330167945,0.170074114027046,0.348331031108529,0.826234006805615,0.923254683216934,"Normal","IC1_vs_IC2","NS",FALSE
"RTL8B",1203.8322427811,-0.0277375829741987,0.146972080112366,0.826397535055718,0.923380316329183,"Normal","IC1_vs_IC2","NS",FALSE
"SIRT7",1092.60839192548,0.0301684294850681,0.187541520094223,0.826486613701885,0.923386672274267,"Normal","IC1_vs_IC2","NS",FALSE
"TEAD4",860.544757089699,0.0300953214818119,0.181749331119453,0.826505418849885,0.923386672274267,"Normal","IC1_vs_IC2","NS",FALSE
"SAP130",1711.14458461089,0.022280945542052,0.111023738699675,0.82666236352972,0.923390751103077,"Normal","IC1_vs_IC2","NS",FALSE
"PLPP4",536.226082477332,0.0220925195001205,0.251956043795345,0.82666050782305,0.923390751103077,"Normal","IC1_vs_IC2","NS",FALSE
"SIGIRR",1954.32575126653,-0.0294178780776405,0.210877487162516,0.826747136092864,0.923428363701968,"Normal","IC1_vs_IC2","NS",FALSE
"FUT8",2380.43002124435,-0.028181284558475,0.168457650268729,0.826891628697711,0.923477813400753,"Normal","IC1_vs_IC2","NS",FALSE
"WBP11",4738.15331534838,0.0202338739892935,0.0995235912421969,0.826972622445668,0.923477813400753,"Normal","IC1_vs_IC2","NS",FALSE
"FBXW8",923.895230625145,0.0237804432965622,0.119171359979769,0.826916988569249,0.923477813400753,"Normal","IC1_vs_IC2","NS",FALSE
"ADAT3",89.5742608719832,-0.0267567619590557,0.231125123024381,0.82699581950442,0.923477813400753,"Normal","IC1_vs_IC2","NS",FALSE
"OGN",2122.48822339999,-0.0246540993221923,0.24103223723066,0.827156757410787,0.923543389754113,"Normal","IC1_vs_IC2","NS",FALSE
"HNRNPKP1",25.617797391569,-0.0280277492178184,0.158198731554068,0.827120412009628,0.923543389754113,"Normal","IC1_vs_IC2","NS",FALSE
"PRADX",14.1768131828892,-0.0240534237036755,0.243727798696301,0.827251024841708,0.923591577283733,"Normal","IC1_vs_IC2","NS",FALSE
"REV3L",1577.95432595096,-0.0300451965013986,0.191992335476623,0.827773896915798,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"SLK",5260.31132660936,0.027000920920518,0.147218466978828,0.827759356215759,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"GGA2",5960.26928545037,0.0260714550616771,0.13665089012503,0.827940957838174,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"WDR91",1345.68964252244,0.0256670399478819,0.143649339632414,0.827827118731443,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"FCHO2",2032.71762043111,0.0295726660676082,0.17445686734212,0.827597868318957,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"RUSC1",2518.82864143073,-0.0288072651210648,0.170188956969828,0.827938327484986,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"CCR10",32.5217072625109,0.0299388326336592,0.198194714476761,0.827554874608794,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"RPE",1656.1818078462,0.0240065038543929,0.123429057413597,0.827917948924277,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"MCF2L2P1",15.9820201715354,0.0268517864164419,0.233284859867943,0.827721080971632,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"FZD10-AS1",264.395154391626,0.0286711755990911,0.208580868518302,0.827674059447557,0.923734089590272,"Normal","IC1_vs_IC2","NS",FALSE
"BOD1L1",3410.12303797867,-0.027906955515147,0.160653101764663,0.828440847300804,0.924073467474606,"Normal","IC1_vs_IC2","NS",FALSE
"ANKRD26",594.334198540413,-0.0277568537753778,0.150625985515131,0.828419026137757,0.924073467474606,"Normal","IC1_vs_IC2","NS",FALSE
"GAK",4717.06041667188,0.0242752050714063,0.13624288288009,0.828351166118447,0.924073467474606,"Normal","IC1_vs_IC2","NS",FALSE
"MRPL46",100.750663993706,0.0283706726616379,0.162572313038954,0.828449684386923,0.924073467474606,"Normal","IC1_vs_IC2","NS",FALSE
"AQP1",12904.6010661847,-0.0268007259328418,0.190086103034927,0.828623922678597,0.924153731205636,"Normal","IC1_vs_IC2","NS",FALSE
"SSB",3559.89734726791,0.0247080564957506,0.123174618698939,0.828906801204659,0.9244121701166,"Normal","IC1_vs_IC2","NS",FALSE
"KLK10",433.13291897193,0.0232141114415721,0.247791254345079,0.829042652947507,0.924501652618716,"Normal","IC1_vs_IC2","NS",FALSE
"RADX",126.015642763233,0.0292019837307414,0.209018523088537,0.829089357663599,0.924501652618716,"Normal","IC1_vs_IC2","NS",FALSE
"AMPD1",54.4762628922195,-0.024297295540589,0.241312067941502,0.829347093890403,0.924617887204237,"Normal","IC1_vs_IC2","NS",FALSE
"SEM1",4543.97838329685,0.0297189534616596,0.201698140245313,0.829290551716965,0.924617887204237,"Normal","IC1_vs_IC2","NS",FALSE
"PSMG1",1064.53183577039,-0.0254029781840665,0.137790974661799,0.829323174279528,0.924617887204237,"Normal","IC1_vs_IC2","NS",FALSE
"PLAU",3982.29855170161,-0.0262604302742789,0.228298836419472,0.829436217224333,0.924660202434357,"Normal","IC1_vs_IC2","NS",FALSE
"SMC3",3618.84954476104,0.0238158494955499,0.127300530540384,0.829673875241457,0.92477991898462,"Normal","IC1_vs_IC2","NS",FALSE
"RAB1B",3723.66135521322,0.0244788040194319,0.127105956777875,0.829645784762457,0.92477991898462,"Normal","IC1_vs_IC2","NS",FALSE
"RBM12B",813.23743889647,0.027912627176278,0.157593599091582,0.829697129461438,0.92477991898462,"Normal","IC1_vs_IC2","NS",FALSE
"MCU",1280.52622538876,-0.026583742290924,0.14931018180233,0.829875712237268,0.92490628476542,"Normal","IC1_vs_IC2","NS",FALSE
"TAF4B",544.636781856774,-0.0289207714967823,0.189222955336219,0.83014467515331,0.92499349023896,"Normal","IC1_vs_IC2","NS",FALSE
"BBIP1",483.511638928236,-0.0212159813364717,0.10840359425979,0.830122976715717,0.92499349023896,"Normal","IC1_vs_IC2","NS",FALSE
"MFAP2",1556.62978954353,0.026070311566858,0.233858280033779,0.830394769562076,0.925101034508124,"Normal","IC1_vs_IC2","NS",FALSE
"THBS3-AS1",27.9204980262367,0.0293141061880319,0.204858259254243,0.830295322634501,0.925101034508124,"Normal","IC1_vs_IC2","NS",FALSE
"HLTF",991.182222459057,0.0344090659388907,0.194153585895432,0.830691927918225,0.92526096088574,"Normal","IC1_vs_IC2","NS",FALSE
"FFAR4",87.2476744934258,0.02850462157971,0.217234986851423,0.830650524405157,0.92526096088574,"Normal","IC1_vs_IC2","NS",FALSE
"ELOVL7",624.148838041991,-0.0290408218721567,0.215867363557745,0.83080525221683,0.925330151791084,"Normal","IC1_vs_IC2","NS",FALSE
"SIGLEC15",318.39192242427,0.0251612874363164,0.239105758807277,0.831064518484876,0.925561870673006,"Normal","IC1_vs_IC2","NS",FALSE
"CREG1",6762.04201276729,-0.0283005764766814,0.14975470412592,0.831340075691767,0.925715887108138,"Normal","IC1_vs_IC2","NS",FALSE
